CustomerID,TotalSpend,NumOrders,AvgOrderValue,RecencyDays
14276.0,1019.39,5,203.878,87
14277.0,3957.0,4,989.25,14
14280.0,134.04,1,134.04,196
14282.0,3729.34,15,248.62266666666667,2
14284.0,578.45,3,192.8166666666667,30
14285.0,1910.01,4,477.5025,20
14286.0,4595.81,5,919.162,23
14287.0,151.23000000000002,4,37.807500000000005,7
14288.0,413.85,2,206.925,211
14289.0,911.26,6,151.87666666666667,8
14290.0,2307.4500000000003,6,384.57500000000005,10
14291.0,3873.3,12,322.77500000000003,1
14292.0,4819.33,14,344.23785714285714,7
14293.0,1046.56,4,261.64,2
14295.0,154.70000000000002,2,77.35000000000001,39
14297.0,1284.06,6,214.01,17
14298.0,50862.44,45,1130.2764444444445,2
14299.0,2855.35,18,158.63055555555556,7
14300.0,43.2,1,43.2,18
14301.0,632.04,2,316.02,107
14304.0,197.1,2,98.55,222
14305.0,1803.76,5,360.752,70
14306.0,2083.42,3,694.4733333333334,50
14307.0,2995.72,6,499.28666666666663,88
14309.0,2319.68,10,231.968,7
14311.0,229.71,2,114.855,224
14312.0,1611.59,6,268.5983333333333,46
14314.0,120.0,1,120.0,106
14315.0,2456.98,7,350.9971428571429,20
14317.0,508.58000000000004,1,508.58000000000004,64
14320.0,343.11,3,114.37,206
14321.0,1530.75,5,306.15,10
14323.0,574.26,4,143.565,114
14326.0,166.85,2,83.425,234
14327.0,311.65,1,311.65,162
14329.0,4928.74,14,352.05285714285714,8
14331.0,462.65999999999997,2,231.32999999999998,123
14332.0,866.31,3,288.77,22
14333.0,351.45,2,175.725,63
14334.0,2539.46,9,282.1622222222222,16
14335.0,468.26,2,234.13,15
14336.0,1614.91,4,403.7275,16
14338.0,554.22,4,138.555,157
14339.0,289.90999999999997,4,72.47749999999999,234
14340.0,134.7,1,134.7,218
14341.0,2166.38,9,240.7088888888889,44
14342.0,607.71,6,101.28500000000001,20
14344.0,889.9300000000001,8,111.24125000000001,126
14345.0,108.97999999999999,1,108.97999999999999,38
14346.0,1021.58,2,510.79,120
14348.0,409.57,1,409.57,259
14349.0,133.5,1,133.5,9
14350.0,258.7,2,129.35,270
14351.0,51.0,1,51.0,164
14352.0,1078.96,4,269.74,156
14353.0,90.6,1,90.6,214
14354.0,163.62,2,81.81,5
14355.0,174.4,1,174.4,365
14356.0,666.9399999999999,4,166.73499999999999,59
14357.0,225.77,1,225.77,42
14359.0,882.58,6,147.09666666666666,18
14360.0,2128.23,4,532.0575,31
14362.0,161.2,1,161.2,21
14364.0,3717.35,8,464.66875,108
14367.0,9167.82,19,482.51684210526315,7
14368.0,155.0,1,155.0,319
14371.0,100.5,1,100.5,294
14373.0,76.55,1,76.55,357
14375.0,257.68,1,257.68,184
14377.0,617.05,2,308.525,190
14379.0,348.1,2,174.05,43
14381.0,202.68,1,202.68,51
14382.0,626.0699999999999,1,626.0699999999999,25
14383.0,1247.69,3,415.8966666666667,37
14385.0,202.11,3,67.37,8
14386.0,142.4,1,142.4,296
14387.0,1770.56,3,590.1866666666666,32
14388.0,3172.04,10,317.204,8
14389.0,999.72,5,199.94400000000002,8
14390.0,4592.47,13,353.2669230769231,9
14393.0,67.95,1,67.95,217
14395.0,3471.91,12,289.3258333333333,1
14396.0,487.99,2,243.995,64
14397.0,2556.68,23,111.16,0
14400.0,559.7,2,279.85,140
14401.0,4039.98,14,288.57,3
14403.0,1426.31,5,285.262,129
14404.0,1434.72,7,204.96,33
14406.0,156.75,1,156.75,118
14407.0,2111.08,9,234.56444444444443,106
14408.0,2606.53,7,372.3614285714286,10
14409.0,1908.25,7,272.60714285714283,70
14410.0,576.3,15,38.419999999999995,15
14411.0,1063.0,1,1063.0,310
14412.0,761.3299999999999,3,253.77666666666664,34
14413.0,122.7,1,122.7,361
14414.0,1485.1299999999999,8,185.64124999999999,91
14415.0,5811.56,18,322.8644444444445,0
14416.0,490.22,2,245.11,21
14418.0,1937.25,3,645.75,3
14419.0,1058.06,6,176.34333333333333,10
14420.0,385.87,2,192.935,84
14421.0,813.11,2,406.555,56
14422.0,4263.64,6,710.6066666666667,0
14423.0,265.2,1,265.2,217
14424.0,322.08,1,322.08,17
14426.0,3918.9,16,244.93125,18
14427.0,363.34000000000003,2,181.67000000000002,49
14428.0,1230.14,7,175.73428571428573,6
14431.0,397.76,2,198.88,298
14432.0,2255.51,6,375.91833333333335,9
14434.0,1372.8,6,228.79999999999998,21
14436.0,89.06,1,89.06,98
14437.0,-43.400000000000006,2,-21.700000000000003,142
14438.0,131.9,1,131.9,305
14439.0,2661.24,1,2661.24,319
14440.0,2357.6800000000003,5,471.53600000000006,7
14441.0,1545.14,10,154.514,0
14442.0,1544.62,5,308.924,1
14443.0,1400.88,7,200.1257142857143,53
14446.0,1039.58,4,259.895,0
14447.0,1163.23,5,232.64600000000002,18
14448.0,375.35,2,187.675,8
14449.0,907.1,4,226.775,18
14450.0,483.25,3,161.08333333333334,180
14451.0,662.59,2,331.295,59
14452.0,264.44,2,132.22,10
14453.0,119.93,1,119.93,189
14456.0,3047.63,14,217.68785714285715,4
14457.0,113.64,1,113.64,310
14459.0,1837.92,1,1837.92,154
14460.0,383.34,4,95.835,109
14461.0,2103.06,3,701.02,147
14462.0,1965.9,15,131.06,63
14463.0,529.62,3,176.54,97
14465.0,1058.6200000000001,3,352.8733333333334,246
14466.0,2272.4,7,324.62857142857143,28
14467.0,598.76,4,149.69,17
14470.0,461.19,2,230.595,11
14472.0,1936.84,8,242.105,103
14473.0,234.34000000000003,2,117.17000000000002,73
14474.0,537.71,2,268.855,42
14475.0,799.82,6,133.30333333333334,71
14476.0,215.7,1,215.7,256
14477.0,1307.81,5,261.562,19
14479.0,316.25,2,158.125,253
14480.0,279.05,1,279.05,10
14481.0,636.51,2,318.255,164
14482.0,2068.15,6,344.69166666666666,17
14483.0,129.2,2,64.6,149
14484.0,321.92,1,321.92,49
14485.0,165.75,1,165.75,38
14487.0,1183.58,7,169.08285714285714,26
14488.0,1047.43,2,523.715,50
14489.0,463.38,1,463.38,206
14491.0,340.93,2,170.465,174
14493.0,2362.84,7,337.54857142857145,6
14494.0,139.56,1,139.56,25
14495.0,123.8,2,61.9,50
14496.0,538.8100000000001,2,269.40500000000003,311
14497.0,457.47,2,228.735,300
14498.0,1957.32,5,391.464,42
14499.0,815.32,3,271.77333333333337,25
14500.0,356.85,3,118.95,87
14501.0,190.31,3,63.43666666666667,63
14502.0,2351.02,14,167.93,19
14503.0,3543.26,6,590.5433333333334,2
14504.0,673.26,4,168.315,46
14505.0,5818.7,11,528.9727272727273,16
14506.0,2012.17,5,402.434,16
14507.0,1368.18,7,195.45428571428573,23
14508.0,276.42,2,138.21,21
14511.0,1267.4099999999999,6,211.23499999999999,10
14512.0,275.28,2,137.64,187
14513.0,438.49,4,109.6225,100
14514.0,1055.35,3,351.7833333333333,60
14515.0,2102.09,6,350.34833333333336,17
14517.0,330.45,2,165.225,32
14518.0,174.37,1,174.37,63
14520.0,270.6,2,135.3,1
14522.0,974.54,4,243.635,23
14523.0,241.09,1,241.09,107
14524.0,1867.68,9,207.52,31
14525.0,4221.37,13,324.72076923076924,8
14527.0,7711.38,86,89.66720930232559,2
14528.0,364.21999999999997,1,364.21999999999997,36
14529.0,620.04,3,206.67999999999998,59
14530.0,2925.91,6,487.65166666666664,25
14532.0,932.85,4,233.2125,235
14533.0,1812.6200000000001,9,201.40222222222224,24
14534.0,4075.35,25,163.014,2
14535.0,2841.09,4,710.2725,58
14536.0,171.8,1,171.8,259
14537.0,355.56,1,355.56,57
14538.0,388.25,2,194.125,64
14539.0,537.48,2,268.74,15
14540.0,996.26,3,332.08666666666664,9
14541.0,1461.65,8,182.70625,58
14542.0,103.25,1,103.25,185
14543.0,2916.17,21,138.8652380952381,3
14544.0,2024.45,2,1012.225,23
14546.0,2487.02,9,276.3355555555556,3
14547.0,3986.7400000000002,9,442.97111111111116,3
14548.0,652.8,2,326.4,150
14549.0,289.24,1,289.24,310
14550.0,765.62,2,382.81,10
14551.0,186.23,2,93.115,17
14552.0,165.07,1,165.07,151
14553.0,859.27,5,171.85399999999998,18
14554.0,2381.04,4,595.26,9
14555.0,324.14,2,162.07,56
14557.0,0.0,2,0.0,63
14560.0,2174.18,24,90.59083333333332,6
14561.0,1080.76,3,360.25333333333333,75
14562.0,4709.22,22,214.05545454545455,3
14565.0,3073.77,6,512.295,95
14566.0,1432.0,1,1432.0,110
14567.0,1524.46,3,508.15333333333336,34
14569.0,227.39,1,227.39,0
14570.0,218.06,2,109.03,280
14572.0,2803.69,10,280.369,2
14573.0,1603.72,13,123.36307692307693,179
14576.0,35.400000000000006,1,35.400000000000006,371
14577.0,859.71,4,214.9275,12
14578.0,168.63,1,168.63,2
14581.0,138.6,1,138.6,16
14582.0,114.11,1,114.11,40
14583.0,1052.55,5,210.51,5
14584.0,1029.26,5,205.852,168
14585.0,157.05,1,157.05,49
14586.0,134.16,3,44.72,226
14587.0,1598.24,10,159.824,18
14589.0,39.75,1,39.75,371
14591.0,1447.14,4,361.785,14
14592.0,570.46,3,190.15333333333334,34
14593.0,617.99,3,205.99666666666667,21
14594.0,379.83,2,189.915,6
14595.0,1740.6,6,290.09999999999997,19
14597.0,883.15,2,441.575,10
14598.0,221.97,1,221.97,43
14600.0,393.33000000000004,1,393.33000000000004,305
14601.0,213.96,1,213.96,10
14603.0,660.0,1,660.0,274
14606.0,11713.85,128,91.514453125,0
14607.0,11341.1,17,667.1235294117647,15
14608.0,1785.15,4,446.2875,3
14609.0,601.56,4,150.39,71
14616.0,406.08000000000004,3,135.36,242
14618.0,538.59,4,134.6475,8
14619.0,379.51,2,189.755,238
14620.0,393.28000000000003,3,131.09333333333333,203
14621.0,1765.76,6,294.29333333333335,0
14622.0,320.58000000000004,1,320.58000000000004,184
14623.0,869.35,6,144.89166666666668,31
14624.0,225.85,2,112.925,56
14625.0,848.48,5,169.696,184
14626.0,2757.07,7,393.8671428571429,8
14627.0,-21.85,1,-21.85,311
14628.0,671.96,2,335.98,90
14629.0,939.21,3,313.07,3
14631.0,1006.98,3,335.66,50
14632.0,114.56,1,114.56,262
14633.0,344.90000000000003,1,344.90000000000003,265
14636.0,609.85,2,304.925,35
14638.0,443.6,1,443.6,50
14639.0,2952.34,8,369.0425,51
14640.0,2042.15,8,255.26875,15
14641.0,110.46,1,110.46,21
14642.0,96.12,1,96.12,58
14643.0,668.61,3,222.87,169
14644.0,780.46,4,195.115,8
14645.0,597.09,2,298.545,156
14646.0,279489.02,77,3629.727532467533,1
14647.0,243.22,1,243.22,200
14649.0,1417.29,4,354.3225,4
14651.0,654.6,2,327.3,66
14652.0,114.18,1,114.18,76
14653.0,1947.55,7,278.2214285714286,0
14655.0,1930.15,5,386.03000000000003,3
14656.0,291.05,2,145.525,168
14657.0,838.27,5,167.654,17
14658.0,247.15,2,123.575,4
14659.0,2456.53,12,204.71083333333334,8
14660.0,285.74,2,142.87,86
14661.0,107.95,1,107.95,26
14662.0,771.17,4,192.7925,28
14664.0,637.89,2,318.945,19
14665.0,1258.38,7,179.76857142857145,60
14666.0,195.25,1,195.25,23
14667.0,9231.2,27,341.8962962962963,10
14669.0,1269.99,3,423.33,241
14670.0,411.53,2,205.765,279
14672.0,765.55,2,382.775,234
14673.0,1736.4,5,347.28000000000003,2
14675.0,604.75,1,604.75,15
14676.0,2543.2400000000002,8,317.90500000000003,30
14679.0,-2.55,1,-2.55,371
14680.0,26932.34,23,1170.9713043478262,24
14681.0,498.95,3,166.31666666666666,70
14682.0,52.0,2,26.0,187
14684.0,1236.28,5,247.256,25
14687.0,628.38,1,628.38,106
14688.0,5107.38,27,189.16222222222223,7
14689.0,112.8,1,112.8,208
14690.0,358.61,3,119.53666666666668,43
14691.0,2114.33,5,422.866,30
14692.0,582.05,5,116.41,136
14693.0,172.9,1,172.9,264
14696.0,2070.97,9,230.10777777777776,3
14697.0,188.60999999999999,2,94.30499999999999,217
14698.0,1250.76,5,250.152,1
14699.0,109.13000000000001,1,109.13000000000001,213
14700.0,2235.3,3,745.1,31
14701.0,2486.2200000000003,12,207.18500000000003,10
14702.0,3250.64,18,180.5911111111111,0
14703.0,318.17,1,318.17,14
14704.0,1546.91,9,171.8788888888889,10
14705.0,179.0,1,179.0,198
14708.0,1096.67,4,274.1675,2
14709.0,4911.14,14,350.7957142857143,14
14710.0,606.13,4,151.5325,13
14711.0,2838.2,12,236.51666666666665,9
14712.0,917.07,3,305.69,28
14713.0,2664.2599999999998,12,222.02166666666665,8
14714.0,160.19,1,160.19,23
14715.0,867.38,4,216.845,24
14716.0,329.68,2,164.84,42
14719.0,1592.18,6,265.36333333333334,1
14720.0,663.81,3,221.26999999999998,5
14722.0,187.92000000000002,1,187.92000000000002,146
14723.0,1158.3,6,193.04999999999998,9
14725.0,718.08,1,718.08,24
14727.0,268.58,1,268.58,273
14729.0,313.49,1,313.49,373
14730.0,2005.06,8,250.6325,0
14731.0,380.02,3,126.67333333333333,46
14732.0,2686.34,10,268.634,7
14733.0,9451.54,15,630.1026666666668,8
14735.0,5807.6900000000005,34,170.8144117647059,3
14737.0,1164.55,3,388.18333333333334,3
14738.0,1289.94,9,143.32666666666668,38
14739.0,3899.1,8,487.3875,1
14740.0,1423.21,4,355.8025,190
14741.0,1400.34,6,233.39,11
14744.0,1088.53,9,120.94777777777777,15
14745.0,1167.16,6,194.52666666666667,112
14747.0,294.3,2,147.15,247
14748.0,1311.79,6,218.63166666666666,28
14752.0,389.64,1,389.64,43
14753.0,563.15,1,563.15,86
14754.0,638.05,2,319.025,44
14755.0,4965.38,12,413.7816666666667,9
14756.0,738.96,1,738.96,14
14757.0,420.5,1,420.5,74
14758.0,1484.06,4,371.015,144
14759.0,1625.97,3,541.99,4
14760.0,53.8,2,26.9,293
14761.0,255.9,2,127.95,58
14762.0,300.52,1,300.52,263
14764.0,250.55,2,125.275,43
14765.0,254.11,3,84.70333333333333,28
14766.0,2423.07,8,302.88375,7
14768.0,139.5,3,46.5,16
14769.0,10641.6,10,1064.16,2
14770.0,876.42,2,438.21,231
14772.0,139.26,1,139.26,111
14775.0,1011.9,3,337.3,57
14776.0,2195.58,13,168.89076923076922,50
14777.0,-17.45,2,-8.725,3
14778.0,730.86,2,365.43,126
14779.0,386.15,3,128.71666666666667,280
14780.0,447.68,2,223.84,54
14782.0,200.10000000000002,1,200.10000000000002,319
14784.0,289.99,2,144.995,25
14785.0,77.4,2,38.7,9
14788.0,679.4399999999999,2,339.71999999999997,6
14789.0,197.64,1,197.64,28
14790.0,745.06,4,186.265,16
14792.0,0.0,2,0.0,63
14793.0,214.14,2,107.07,3
14794.0,1272.11,9,141.34555555555553,2
14795.0,131.45000000000002,1,131.45000000000002,165
14796.0,7839.51,27,290.3522222222222,0
14798.0,173.74,3,57.913333333333334,52
14799.0,157.7,1,157.7,50
14800.0,4236.34,16,264.77125,47
14801.0,193.14,1,193.14,60
14803.0,845.55,3,281.84999999999997,161
14804.0,353.27,1,353.27,8
14805.0,554.65,4,138.6625,14
14806.0,193.39000000000001,1,193.39000000000001,74
14808.0,2175.37,15,145.02466666666666,39
14810.0,2087.88,11,189.80727272727273,40
14813.0,155.43,2,77.715,369
14815.0,778.5,2,389.25,36
14816.0,271.85,1,271.85,196
14817.0,1110.34,2,555.17,199
14818.0,657.8,3,219.26666666666665,73
14819.0,272.07,2,136.035,63
14820.0,507.29,4,126.8225,20
14821.0,48.800000000000004,1,48.800000000000004,366
14823.0,321.43,3,107.14333333333333,179
14824.0,1127.71,4,281.9275,9
14825.0,2226.91,12,185.57583333333332,3
14828.0,2139.76,3,713.2533333333334,196
14829.0,644.65,6,107.44166666666666,28
14830.0,197.13,1,197.13,52
14834.0,1698.35,8,212.29375,17
14836.0,102.44999999999999,3,34.15,9
14837.0,1641.2,5,328.24,89
14840.0,62.85,1,62.85,267
14841.0,3295.76,6,549.2933333333334,52
14842.0,2456.8,8,307.1,34
14844.0,3189.81,4,797.4525,63
14847.0,309.4,1,309.4,148
14849.0,7904.28,28,282.29571428571427,21
14850.0,278.15,2,139.075,311
14851.0,511.35,2,255.675,22
14852.0,2836.69,6,472.7816666666667,57
14853.0,463.05,3,154.35,8
14854.0,2749.89,8,343.73625,77
14855.0,645.65,2,322.825,118
14856.0,1311.3799999999999,3,437.1266666666666,35
14857.0,1165.65,3,388.55,59
14859.0,1352.04,5,270.408,12
14860.0,168.62,2,84.31,8
14861.0,125.79,1,125.79,51
14862.0,841.1999999999999,2,420.59999999999997,25
14863.0,266.76,1,266.76,28
14865.0,52.2,2,26.1,6
14866.0,14197.45,13,1092.1115384615384,10
14867.0,701.33,4,175.3325,185
14868.0,2939.64,9,326.62666666666667,2
14869.0,721.95,3,240.65,3
14870.0,327.25,1,327.25,261
14871.0,522.38,4,130.595,2
14873.0,519.68,1,519.68,209
14875.0,1448.72,5,289.744,8
14878.0,1485.54,9,165.06,12
14880.0,706.19,3,235.39666666666668,76
14881.0,255.4,1,255.4,19
14882.0,589.7,2,294.85,26
14883.0,756.64,7,108.09142857142857,18
14885.0,765.3199999999999,1,765.3199999999999,131
14886.0,364.8,1,364.8,252
14887.0,1862.0,1,1862.0,78
14888.0,369.2,1,369.2,206
14889.0,135.9,1,135.9,335
14890.0,125.65,1,125.65,253
14891.0,554.38,2,277.19,147
14893.0,1237.8500000000001,2,618.9250000000001,9
14894.0,655.75,1,655.75,84
14895.0,11020.26,24,459.1775,7
14896.0,468.77000000000004,2,234.38500000000002,204
14897.0,1366.38,4,341.595,7
14898.0,1228.32,8,153.54,22
14901.0,1414.99,10,141.499,10
14902.0,314.11,2,157.055,20
14903.0,2744.48,10,274.448,20
14904.0,1025.44,2,512.72,1
14905.0,599.9,3,199.96666666666667,153
14907.0,3478.85,10,347.885,2
14908.0,277.8,1,277.8,73
14910.0,389.86,7,55.69428571428572,2
14911.0,132572.62,248,534.5670161290323,0
14912.0,841.52,3,280.50666666666666,16
14913.0,1227.43,4,306.8575,35
14915.0,258.83,3,86.27666666666666,85
14916.0,1264.84,5,252.968,70
14918.0,1610.15,2,805.075,115
14920.0,977.77,2,488.885,212
14921.0,1316.07,2,658.035,29
14923.0,749.1,1,749.1,50
14924.0,310.05,1,310.05,245
14929.0,223.88,1,223.88,31
14930.0,2372.86,3,790.9533333333334,108
14931.0,964.6800000000001,6,160.78,4
14932.0,363.53,1,363.53,365
14934.0,1888.84,3,629.6133333333333,72
14935.0,1784.71,1,1784.71,296
14936.0,8117.42,9,901.9355555555555,8
14937.0,1617.63,4,404.4075,56
14944.0,5842.95,14,417.3535714285714,29
14946.0,100.9,1,100.9,13
14947.0,290.82,2,145.41,71
14948.0,1066.57,7,152.36714285714285,22
14950.0,361.25,2,180.625,8
14951.0,311.69,1,311.69,78
14952.0,7912.79,15,527.5193333333333,45
14953.0,289.82,1,289.82,24
14954.0,336.17,1,336.17,11
14957.0,58.49,1,58.49,252
14958.0,499.68,3,166.56,146
14959.0,684.97,5,136.994,58
14960.0,221.27,2,110.635,7
14961.0,7006.58,12,583.8816666666667,10
14962.0,126.7,1,126.7,270
14963.0,1487.8,5,297.56,9
14964.0,206.21,1,206.21,246
14965.0,599.0,2,299.5,95
14966.0,191.32,1,191.32,14
14967.0,463.8,1,463.8,49
14968.0,147.59,1,147.59,29
14970.0,1592.06,4,398.015,67
14971.0,1116.57,3,372.19,34
14972.0,114.77,1,114.77,127
14973.0,1314.45,3,438.15000000000003,106
14974.0,114.39,1,114.39,36
14975.0,279.94,1,279.94,56
14976.0,765.86,8,95.7325,56
14978.0,1931.42,5,386.284,71
14981.0,102.12,1,102.12,245
14984.0,213.27,2,106.635,18
14985.0,296.75,2,148.375,197
14987.0,326.4,2,163.2,15
14988.0,334.54,1,334.54,211
14995.0,233.23000000000002,2,116.61500000000001,38
14997.0,540.98,4,135.245,45
14998.0,429.87,2,214.935,169
15000.0,490.52,1,490.52,47
15002.0,1641.76,4,410.44,115
15004.0,1246.32,1,1246.32,146
15005.0,6180.49,35,176.58542857142857,15
15006.0,502.09,1,502.09,50
15007.0,156.91,1,156.91,158
15009.0,1261.78,3,420.5933333333333,11
15010.0,308.94,1,308.94,35
15012.0,423.04,2,211.52,53
15014.0,260.17,2,130.085,42
15016.0,170.04,1,170.04,172
15017.0,125.58,1,125.58,33
15018.0,456.26,4,114.065,38
15019.0,266.0,1,266.0,266
15021.0,1872.28,13,144.02153846153846,8
15022.0,905.04,4,226.26,11
15023.0,6763.16,12,563.5966666666667,2
15024.0,1661.33,10,166.13299999999998,9
15025.0,377.01,1,377.01,32
15026.0,469.0,3,156.33333333333334,79
15027.0,1051.95,6,175.32500000000002,30
15028.0,627.13,4,156.7825,7
15030.0,518.28,2,259.14,71
15031.0,668.14,4,167.035,3
15032.0,4464.1,5,892.82,255
15033.0,2571.02,11,233.7290909090909,4
15034.0,4277.66,11,388.8781818181818,15
15035.0,252.73000000000002,1,252.73000000000002,89
15036.0,465.55,3,155.18333333333334,71
15038.0,665.59,7,95.08428571428571,42
15039.0,19786.44,52,380.5084615384615,9
15041.0,180.35,1,180.35,169
15042.0,135.93,1,135.93,198
15043.0,537.0,1,537.0,30
15044.0,7629.38,22,346.79,18
15045.0,633.66,3,211.22,151
15046.0,5064.01,16,316.500625,8
15047.0,343.62,1,343.62,269
15048.0,380.57,5,76.114,64
15049.0,121.17000000000002,1,121.17000000000002,273
15050.0,1727.17,5,345.434,24
15051.0,1391.61,3,463.86999999999995,22
15052.0,215.78,1,215.78,318
15053.0,697.79,3,232.59666666666666,4
15054.0,302.1,2,151.05,11
15057.0,1489.5,2,744.75,274
15058.0,2124.9900000000002,11,193.18090909090913,24
15059.0,1325.82,11,120.5290909090909,40
15060.0,303.09,4,75.7725,7
15061.0,54228.74,55,985.9770909090909,3
15062.0,987.86,4,246.965,70
15063.0,370.79999999999995,1,370.79999999999995,212
15065.0,3135.98,6,522.6633333333333,37
15066.0,760.59,2,380.295,31
15067.0,1744.76,3,581.5866666666667,77
15068.0,553.36,2,276.68,45
15069.0,1109.53,1,1109.53,178
15070.0,106.2,1,106.2,372
15071.0,982.07,2,491.035,93
15073.0,612.43,4,153.1075,9
15074.0,748.87,1,748.87,104
15075.0,773.03,1,773.03,77
15076.0,880.85,1,880.85,172
15078.0,9623.35,38,253.24605263157895,6
15079.0,893.66,5,178.732,212
15081.0,487.35,6,81.22500000000001,21
15083.0,88.2,1,88.2,256
15087.0,306.94,1,306.94,281
15088.0,1140.27,3,380.09,20
15089.0,2420.84,6,403.47333333333336,9
15090.0,381.32,1,381.32,307
15091.0,476.96,2,238.48,53
15092.0,457.81,2,228.905,214
15093.0,4410.14,9,490.0155555555556,17
15095.0,1364.7,5,272.94,103
15096.0,219.39000000000001,1,219.39000000000001,42
15097.0,248.08,1,248.08,3
15098.0,649.5,5,129.9,181
15099.0,410.48,1,410.48,83
15100.0,635.1,6,105.85000000000001,329
15101.0,310.03,3,103.34333333333332,8
15103.0,703.36,2,351.68,30
15104.0,1002.54,3,334.18,166
15105.0,2298.93,7,328.4185714285714,17
15106.0,1407.73,7,201.1042857142857,17
15107.0,247.66,8,30.9575,310
15108.0,1291.75,5,258.35,141
15109.0,463.75,2,231.875,240
15110.0,970.25,7,138.60714285714286,23
15111.0,1567.48,3,522.4933333333333,28
15113.0,3439.41,4,859.8525,9
15114.0,2760.56,10,276.056,29
15115.0,340.11,1,340.11,17
15116.0,1352.75,4,338.1875,17
15117.0,1550.13,6,258.355,14
15118.0,244.8,1,244.8,133
15119.0,266.4,1,266.4,245
15120.0,343.82,2,171.91,129
15121.0,457.72,2,228.86,49
15122.0,1612.13,6,268.68833333333333,84
15123.0,2199.31,2,1099.655,6
15124.0,184.19,2,92.095,22
15125.0,11117.05,23,483.34999999999997,24
15127.0,406.53,1,406.53,65
15128.0,1419.54,8,177.4425,59
15129.0,3447.4,11,313.40000000000003,49
15130.0,330.11,1,330.11,169
15132.0,977.9300000000001,5,195.586,17
15133.0,982.42,3,327.4733333333333,127
15134.0,1387.99,8,173.49875,14
15135.0,127.15,2,63.575,232
15136.0,1282.45,5,256.49,2
15139.0,178.96,2,89.48,239
15140.0,2350.0,8,293.75,51
15142.0,498.74,1,498.74,45
15143.0,259.45,1,259.45,225
15144.0,6530.04,18,362.78,7
15145.0,1194.73,4,298.6825,3
15146.0,1313.66,3,437.8866666666667,164
15147.0,608.65,2,304.325,218
15148.0,301.29,1,301.29,10
15149.0,520.8000000000001,1,520.8000000000001,133
15150.0,5303.97,11,482.1790909090909,16
15152.0,4684.24,16,292.765,9
15153.0,329.25,1,329.25,30
15154.0,240.27,2,120.135,73
15156.0,961.49,3,320.49666666666667,0
15157.0,1869.5,5,373.9,3
15158.0,401.40000000000003,1,401.40000000000003,44
15159.0,18573.68,34,546.2847058823529,1
15160.0,158.16,1,158.16,356
15163.0,304.47,2,152.235,17
15164.0,843.05,3,281.01666666666665,68
15165.0,487.75,1,487.75,372
15167.0,163.0,1,163.0,320
15168.0,106.56,1,106.56,25
15171.0,1034.5,2,517.25,324
15172.0,1624.05,5,324.81,8
15174.0,135.75,1,135.75,322
15175.0,224.14,1,224.14,71
15178.0,40.5,1,40.5,259
15179.0,2186.2,7,312.3142857142857,17
15180.0,87.5,1,87.5,366
15181.0,680.28,5,136.05599999999998,65
15182.0,622.85,2,311.425,153
15184.0,406.76,2,203.38,28
15185.0,310.62,1,310.62,69
15186.0,411.41,2,205.705,13
15187.0,4670.08,18,259.44888888888886,1
15189.0,15802.14,53,298.15358490566035,0
15192.0,1044.32,3,348.1066666666666,119
15193.0,499.32,1,499.32,60
15194.0,7521.17,22,341.87136363636364,2
15195.0,3861.0,1,3861.0,2
15197.0,656.44,5,131.288,8
15198.0,193.64,2,96.82,91
15199.0,1268.7,4,317.175,58
15201.0,927.84,11,84.34909090909092,78
15203.0,1827.8,6,304.6333333333333,25
15204.0,316.58,1,316.58,356
15205.0,648.8299999999999,3,216.27666666666664,84
15206.0,420.29999999999995,4,105.07499999999999,9
15208.0,867.62,6,144.60333333333332,0
15210.0,331.18,1,331.18,224
15211.0,894.4100000000001,2,447.20500000000004,59
15212.0,88.94999999999999,2,44.474999999999994,238
15213.0,325.05,3,108.35000000000001,318
15214.0,1661.44,8,207.68,1
15215.0,615.99,6,102.665,44
15216.0,96.6,1,96.6,87
15218.0,5756.89,11,523.3536363636364,10
15219.0,305.75,1,305.75,175
15220.0,1758.92,7,251.27428571428572,51
15221.0,114.1,2,57.05,365
15222.0,585.0,1,585.0,318
15223.0,454.90000000000003,3,151.63333333333335,225
15224.0,310.48,3,103.49333333333334,357
15225.0,409.40000000000003,1,409.40000000000003,233
15226.0,154.41,1,154.41,310
15227.0,1219.4,5,243.88000000000002,36
15228.0,3376.96,5,675.392,65
15230.0,429.6,2,214.8,238
15232.0,612.06,2,306.03,112
15234.0,197.0,1,197.0,276
15235.0,2247.51,12,187.29250000000002,217
15236.0,321.05,1,321.05,298
15237.0,1412.32,4,353.08,1
15238.0,1056.54,5,211.308,28
15239.0,764.34,3,254.78,9
15240.0,1685.57,7,240.79571428571427,44
15241.0,1738.59,9,193.17666666666665,66
15243.0,316.68,1,316.68,73
15244.0,631.57,2,315.785,64
15245.0,2515.84,3,838.6133333333333,133
15246.0,514.15,2,257.075,237
15247.0,356.0,1,356.0,121
15249.0,6657.36,15,443.82399999999996,31
15251.0,10327.11,15,688.474,8
15252.0,740.78,2,370.39,35
15253.0,915.3,6,152.54999999999998,15
15254.0,300.36,1,300.36,126
15255.0,890.85,1,890.85,66
15256.0,98.45,1,98.45,148
15257.0,232.14999999999998,2,116.07499999999999,280
15258.0,623.16,2,311.58,168
15260.0,1780.77,8,222.59625,99
15261.0,254.82,1,254.82,134
15262.0,178.95000000000002,1,178.95000000000002,323
