CustomerID,TotalSpend,NumOrders,AvgOrderValue,RecencyDays,Cluster,RFM_Label,CLV,Churn_Risk
15528.0,229.33,1,229.33,253,1,Other,229.33,True
15529.0,3967.78,12,330.64833333333337,22,0,Other,3967.7800000000007,False
15530.0,1502.35,4,375.5875,21,0,Other,1502.35,False
15531.0,2007.44,2,1003.72,7,0,Other,2007.44,False
15532.0,1517.08,6,252.84666666666664,24,0,Other,1517.08,False
15533.0,746.92,5,149.384,18,0,Other,746.92,False
15535.0,459.9,7,65.7,172,1,Other,459.90000000000003,True
15537.0,110.92,1,110.92,162,1,Other,110.92,True
15539.0,538.46,1,538.46,6,0,Other,538.46,False
15540.0,213.3,1,213.3,10,0,Other,213.3,False
15541.0,85.13000000000001,1,85.13000000000001,113,0,Other,85.13000000000001,False
15543.0,127.86,1,127.86,287,1,Other,127.86,True
15544.0,3542.51,11,322.04636363636365,8,0,"High Value, Frequent, Recent",3542.51,False
15545.0,292.71999999999997,2,146.36,53,0,Other,292.72,False
15547.0,4954.84,14,353.9171428571429,6,0,"High Value, Frequent, Recent",4954.84,False
15549.0,1655.76,4,413.94,76,0,Other,1655.76,False
15550.0,575.63,4,143.9075,3,0,Other,575.63,False
15551.0,436.06,1,436.06,36,0,Other,436.06,False
15552.0,90.12,1,90.12,216,1,Other,90.12,True
15553.0,437.23,1,437.23,59,0,Other,437.23,False
15554.0,217.2,1,217.2,277,1,Other,217.2,True
15555.0,4758.2,20,237.91,11,0,"High Value, Frequent, Recent",4758.2,False
15556.0,279.77,1,279.77,23,0,Other,279.77,False
15557.0,473.65,1,473.65,28,0,Other,473.65,False
15561.0,722.74,5,144.548,11,0,Other,722.74,False
15562.0,134.55,1,134.55,351,1,Other,134.55,True
15563.0,1319.69,7,188.52714285714288,8,0,Other,1319.69,False
15565.0,173.16,2,86.58,49,0,Other,173.16,False
15567.0,186.01,1,186.01,18,0,Other,186.01,False
15568.0,758.29,3,252.76333333333332,2,0,Other,758.29,False
15569.0,1375.71,5,275.142,103,0,Other,1375.71,False
15570.0,4109.97,13,316.1515384615385,6,0,"High Value, Frequent, Recent",4109.97,False
15571.0,650.4300000000001,4,162.60750000000002,11,0,Other,650.4300000000001,False
15572.0,2552.86,7,364.69428571428574,4,0,"High Value, Frequent, Recent",2552.86,False
15573.0,607.45,2,303.725,31,0,Other,607.45,False
15574.0,702.25,4,175.5625,177,1,Other,702.25,True
15576.0,940.67,1,940.67,37,0,Other,940.67,False
15577.0,258.88,3,86.29333333333334,150,1,Other,258.88,True
15578.0,127.1,1,127.1,161,1,Other,127.1,True
15579.0,348.6,2,174.3,68,0,Other,348.6,False
15581.0,3429.9700000000003,14,244.99785714285716,120,0,Other,3429.9700000000003,False
15582.0,682.9100000000001,3,227.63666666666668,24,0,Other,682.9100000000001,False
15584.0,722.61,5,144.522,23,0,Other,722.6099999999999,False
15585.0,455.3,1,455.3,176,1,Other,455.3,True
15587.0,913.68,4,228.42,49,0,Other,913.68,False
15589.0,456.58,4,114.145,252,1,Other,456.58,True
15590.0,-30.19,1,-30.19,288,1,Other,-30.19,True
15592.0,388.58,1,388.58,46,0,Other,388.58,False
15593.0,199.8,1,199.8,70,0,Other,199.8,False
15594.0,1767.53,6,294.5883333333333,15,0,"High Value, Frequent, Recent",1767.5299999999997,False
15596.0,1343.34,9,149.26,100,0,Other,1343.34,False
15597.0,315.71999999999997,2,157.86,29,0,Other,315.72,False
15598.0,235.68,3,78.56,34,0,Other,235.68,False
15599.0,761.74,2,380.87,26,0,Other,761.74,False
15601.0,6745.36,17,396.78588235294114,10,0,"High Value, Frequent, Recent",6745.36,False
15602.0,1083.63,15,72.242,7,0,Other,1083.63,False
15603.0,48.48,1,48.48,78,0,Other,48.48,False
15604.0,216.39,1,216.39,51,0,Other,216.39,False
15605.0,1198.23,5,239.646,35,0,Other,1198.23,False
15606.0,2422.64,11,220.24,56,0,Other,2422.6400000000003,False
15607.0,104.76,1,104.76,336,1,Other,104.76,True
15608.0,1093.68,4,273.42,27,0,Other,1093.68,False
15609.0,270.03000000000003,2,135.015,182,1,Other,270.03,True
15610.0,112.46,1,112.46,51,0,Other,112.46,False
15611.0,1568.39,15,104.55933333333334,9,0,Other,1568.39,False
15612.0,195.15,2,97.575,35,0,Other,195.15,False
15615.0,10360.04,27,383.7051851851852,9,0,"High Value, Frequent, Recent",10360.04,False
15618.0,747.031,5,149.40619999999998,32,0,Other,747.031,False
15619.0,336.40000000000003,1,336.40000000000003,10,0,Other,336.40000000000003,False
15620.0,1524.4,6,254.0666666666667,49,0,Other,1524.4,False
15621.0,1158.77,6,193.12833333333333,3,0,Other,1158.77,False
15622.0,3224.53,16,201.533125,2,0,"High Value, Frequent, Recent",3224.53,False
15623.0,301.03,1,301.03,140,1,Other,301.03,False
15624.0,588.13,4,147.0325,116,0,Other,588.13,False
15625.0,1504.56,8,188.07,99,0,Other,1504.56,False
15626.0,675.8,2,337.9,74,0,Other,675.8,False
15628.0,2865.64,10,286.56399999999996,4,0,"High Value, Frequent, Recent",2865.6399999999994,False
15630.0,1180.4,3,393.4666666666667,44,0,Other,1180.4,False
15632.0,3147.31,10,314.731,15,0,"High Value, Frequent, Recent",3147.31,False
15634.0,243.55,1,243.55,16,0,Other,243.55,False
15636.0,724.76,2,362.38,89,0,Other,724.76,False
15637.0,223.36,1,223.36,52,0,Other,223.36,False
15638.0,-94.0,1,-94.0,300,1,Other,-94.0,True
15639.0,425.32,1,425.32,133,0,Other,425.32,False
15640.0,12433.34,17,731.3729411764706,3,0,"High Value, Frequent, Recent",12433.34,False
15641.0,1887.2,4,471.8,104,0,Other,1887.2,False
15643.0,647.4,6,107.9,178,1,Other,647.4000000000001,True
15644.0,813.0,4,203.25,165,1,Other,813.0,True
15645.0,612.01,1,612.01,18,0,Other,612.01,False
15646.0,425.14,4,106.285,157,1,Other,425.14,True
15648.0,599.9,4,149.975,203,1,Other,599.9,True
15649.0,816.0,2,408.0,335,1,Other,816.0,True
15651.0,646.3,3,215.4333333333333,36,0,Other,646.3,False
15652.0,337.74,1,337.74,90,0,Other,337.74,False
15653.0,877.4399999999999,2,438.72,92,0,Other,877.44,False
15654.0,922.53,2,461.265,8,0,Other,922.53,False
15655.0,511.32,2,255.66,232,1,Other,511.32,True
15656.0,748.5,4,187.125,44,0,Other,748.5,False
15657.0,30.0,1,30.0,22,0,Other,30.0,False
15658.0,958.9,8,119.8625,189,1,Other,958.9,True
15659.0,306.45,1,306.45,43,0,Other,306.45,False
15660.0,1552.01,12,129.33416666666668,24,0,Other,1552.0100000000002,False
15661.0,309.8,2,154.9,316,1,Other,309.8,True
15663.0,138.14,1,138.14,105,0,Other,138.14,False
15664.0,358.63,2,179.315,50,0,Other,358.63,False
15665.0,2242.01,2,1121.005,167,0,Other,2242.01,True
15667.0,301.32,1,301.32,39,0,Other,301.32,False
15668.0,76.32000000000001,1,76.32000000000001,217,1,Other,76.32000000000001,True
15669.0,677.69,5,135.538,39,0,Other,677.69,False
15670.0,173.05,1,173.05,296,1,Other,173.05,True
15671.0,2635.49,10,263.54900000000004,18,0,Other,2635.4900000000002,False
15673.0,2881.02,4,720.255,87,0,Other,2881.02,False
15674.0,1744.02,8,218.0025,72,0,Other,1744.02,False
15675.0,323.69,3,107.89666666666666,80,0,Other,323.69,False
15676.0,3324.09,5,664.818,8,0,Other,3324.09,False
15677.0,657.23,1,657.23,48,0,Other,657.23,False
15678.0,352.7,1,352.7,52,0,Other,352.7,False
15679.0,781.28,4,195.32,23,0,Other,781.28,False
15680.0,1333.68,3,444.56,8,0,Other,1333.68,False
15681.0,946.36,6,157.72666666666666,17,0,Other,946.3599999999999,False
15683.0,193.75,1,193.75,116,0,Other,193.75,False
15687.0,2981.5,11,271.04545454545456,8,0,"High Value, Frequent, Recent",2981.5,False
15689.0,254.1,2,127.05,119,0,Other,254.1,False
15690.0,239.76,2,119.88,3,0,Other,239.76,False
15691.0,136.8,1,136.8,251,1,Other,136.8,True
15692.0,191.04,1,191.04,27,0,Other,191.04,False
15694.0,6423.6,15,428.24,0,0,"High Value, Frequent, Recent",6423.6,False
15695.0,409.98,2,204.99,266,1,Other,409.98,True
15696.0,2644.46,12,220.37166666666667,32,0,Other,2644.46,False
15699.0,309.65,1,309.65,17,0,Other,309.65,False
15700.0,664.03,3,221.34333333333333,171,1,Other,664.03,True
15701.0,1542.14,4,385.535,1,0,Other,1542.14,False
15703.0,211.5,1,211.5,264,1,Other,211.5,True
15704.0,2293.62,4,573.405,139,0,Other,2293.62,False
15705.0,143.1,1,143.1,200,1,Other,143.1,True
15706.0,1001.81,7,143.1157142857143,59,0,Other,1001.8100000000001,False
15707.0,945.58,4,236.395,34,0,Other,945.58,False
15708.0,3329.7200000000003,11,302.7018181818182,40,0,Other,3329.7200000000003,False
15709.0,133.25,1,133.25,283,1,Other,133.25,True
15712.0,1072.36,5,214.47200000000004,8,0,Other,1072.3600000000001,False
15713.0,346.75,3,115.58333333333331,142,1,Other,346.74999999999994,False
15714.0,330.88,2,165.44,11,0,Other,330.88,False
15716.0,1118.81,4,279.7025,145,1,Other,1118.81,True
15717.0,150.3,1,150.3,233,1,Other,150.3,True
15719.0,5043.96,14,360.28285714285715,32,0,Other,5043.96,False
15720.0,598.73,1,598.73,23,0,Other,598.73,False
15721.0,507.08,1,507.08,11,0,Other,507.08,False
15722.0,2181.21,6,363.535,35,0,Other,2181.21,False
15723.0,203.1,1,203.1,364,1,Other,203.1,True
15724.0,212.3,3,70.76666666666667,200,1,Other,212.3,True
15725.0,415.25,1,415.25,14,0,Other,415.25,False
15727.0,5178.96,7,739.8514285714285,16,0,Other,5178.96,False
15728.0,-134.8,1,-134.8,48,0,Other,-134.8,False
15729.0,62.0,2,31.0,197,1,Other,62.0,True
15730.0,1108.38,4,277.095,65,0,Other,1108.38,False
15732.0,294.12,2,147.06,211,1,Other,294.12,True
15733.0,162.3,1,162.3,282,1,Other,162.3,True
15734.0,1339.45,2,669.725,114,0,Other,1339.45,False
15737.0,1121.21,12,93.43416666666668,14,0,Other,1121.2100000000003,False
15738.0,4788.77,19,252.0405263157895,18,0,Other,4788.77,False
15739.0,449.12,1,449.12,65,0,Other,449.12,False
15740.0,154.88,1,154.88,48,0,Other,154.88,False
15743.0,784.46,4,196.115,15,0,Other,784.46,False
15744.0,34.8,1,34.8,77,0,Other,34.8,False
15745.0,1071.24,6,178.54,8,0,Other,1071.24,False
15746.0,182.96,2,91.48,133,1,Other,182.96,False
15747.0,974.04,3,324.68,12,0,Other,974.04,False
15748.0,149.31,1,149.31,39,0,Other,149.31,False
15749.0,21535.9,4,5383.975,234,0,Other,21535.9,True
15750.0,2451.23,9,272.3588888888889,2,0,"High Value, Frequent, Recent",2451.23,False
15752.0,2628.93,8,328.61625,39,0,Other,2628.93,False
15753.0,79.2,1,79.2,304,1,Other,79.2,True
15754.0,455.67,4,113.9175,50,0,Other,455.67,False
15755.0,2318.88,8,289.86,0,0,"High Value, Frequent, Recent",2318.88,False
15756.0,532.96,4,133.24,60,0,Other,532.96,False
15757.0,714.42,2,357.21,65,0,Other,714.42,False
15758.0,205.25,1,205.25,24,0,Other,205.25,False
15759.0,253.04,3,84.34666666666666,217,1,Other,253.04,True
15762.0,583.75,2,291.875,64,0,Other,583.75,False
15763.0,1048.67,3,349.5566666666667,31,0,Other,1048.67,False
15764.0,3245.47,10,324.54699999999997,80,0,Other,3245.47,False
15766.0,315.06,1,315.06,63,0,Other,315.06,False
15768.0,581.8299999999999,4,145.45749999999998,115,0,Other,581.8299999999999,False
15769.0,51823.72,29,1787.024827586207,6,3,"High Value, Frequent, Recent",51823.72,False
15773.0,635.6800000000001,1,635.6800000000001,5,0,Other,635.6800000000001,False
15774.0,270.8,1,270.8,68,0,Other,270.8,False
15775.0,104.9,1,104.9,244,1,Other,104.9,True
15776.0,241.62,1,241.62,132,0,Other,241.62,False
15777.0,1021.61,5,204.322,240,1,Other,1021.61,True
15780.0,475.28,3,158.42666666666668,183,1,Other,475.28000000000003,True
15781.0,333.56,4,83.39,24,0,Other,333.56,False
15782.0,2593.94,4,648.485,9,0,Other,2593.94,False
15783.0,246.3,1,246.3,10,0,Other,246.3,False
15785.0,2303.75,8,287.96875,29,0,Other,2303.75,False
15786.0,4834.2,5,966.84,43,0,Other,4834.2,False
15787.0,948.05,3,316.01666666666665,25,0,Other,948.05,False
15789.0,351.3,1,351.3,357,1,Other,351.3,True
15790.0,220.85,1,220.85,9,0,Other,220.85,False
15791.0,1604.44,3,534.8133333333334,43,0,Other,1604.44,False
15793.0,948.96,4,237.24,8,0,Other,948.96,False
15795.0,610.01,1,610.01,149,1,Other,610.01,True
15796.0,2666.61,10,266.661,0,0,"High Value, Frequent, Recent",2666.61,False
15797.0,2207.4,4,551.85,112,0,Other,2207.4,False
15799.0,884.14,3,294.7133333333333,75,0,Other,884.1399999999999,False
15800.0,699.08,2,349.54,106,0,Other,699.08,False
15801.0,1042.19,4,260.5475,45,0,Other,1042.19,False
15802.0,-451.42,3,-150.47333333333333,142,1,Other,-451.41999999999996,False
15803.0,415.8200000000001,1,415.8200000000001,50,0,Other,415.8200000000001,False
15804.0,3848.55,19,202.55526315789476,0,0,"High Value, Frequent, Recent",3848.55,False
15805.0,5452.17,20,272.6085,22,0,Other,5452.17,False
15806.0,784.58,3,261.5266666666667,45,0,Other,784.5800000000002,False
15807.0,903.9,3,301.3,49,0,Other,903.9000000000001,False
15808.0,3724.77,5,744.954,305,1,Other,3724.7699999999995,True
15809.0,399.21,6,66.535,35,0,Other,399.21,False
15810.0,1145.43,7,163.63285714285715,78,0,Other,1145.43,False
15811.0,2171.32,9,241.2577777777778,16,0,Other,2171.32,False
15812.0,1801.14,5,360.228,106,0,Other,1801.14,False
15813.0,1303.91,2,651.9549999999999,207,1,Other,1303.9099999999999,True
15814.0,1842.73,6,307.12166666666667,2,0,"High Value, Frequent, Recent",1842.73,False
15815.0,2100.6,5,420.12,63,0,Other,2100.6,False
15819.0,1905.45,4,476.3625,48,0,Other,1905.45,False
15820.0,206.98,1,206.98,319,1,Other,206.98,True
15821.0,570.96,2,285.48,43,0,Other,570.96,False
15822.0,885.47,2,442.735,2,0,Other,885.47,False
15823.0,-840.76,2,-420.38,336,1,Other,-840.76,True
15825.0,532.94,1,532.94,171,1,Other,532.94,True
15826.0,1649.36,4,412.34,50,0,Other,1649.36,False
15827.0,1641.48,20,82.074,72,0,Other,1641.48,False
15829.0,636.14,2,318.07,98,0,Other,636.14,False
15830.0,547.7,2,273.85,28,0,Other,547.7,False
15831.0,747.76,4,186.94,57,0,Other,747.76,False
15832.0,836.79,1,836.79,253,1,Other,836.79,True
15834.0,2084.9,6,347.48333333333335,69,0,Other,2084.9,False
15835.0,954.09,4,238.5225,43,0,Other,954.09,False
15836.0,117.47,2,58.735,44,0,Other,117.47,False
15837.0,391.98,1,391.98,64,0,Other,391.98,False
15838.0,33350.76,21,1588.1314285714286,10,0,"High Value, Frequent, Recent",33350.76,False
15839.0,1020.74,5,204.148,24,0,Other,1020.74,False
15840.0,345.66,3,115.22,58,0,Other,345.65999999999997,False
15841.0,1209.1,6,201.51666666666665,63,0,Other,1209.1,False
15843.0,118.95000000000002,1,118.95000000000002,303,1,Other,118.95000000000002,True
15844.0,130.73999999999998,1,130.73999999999998,45,0,Other,130.73999999999998,False
15845.0,3650.87,10,365.087,17,0,Other,3650.87,False
15847.0,389.27,2,194.635,37,0,Other,389.27,False
15850.0,238.85,2,119.425,18,0,Other,238.85,False
15852.0,160.71,2,80.355,186,1,Other,160.71,True
15853.0,110.8,1,110.8,51,0,Other,110.8,False
15854.0,2974.65,12,247.8875,3,0,"High Value, Frequent, Recent",2974.6499999999996,False
15855.0,712.24,5,142.448,136,0,Other,712.24,False
15856.0,16173.67,31,521.7312903225807,3,0,"High Value, Frequent, Recent",16173.67,False
15857.0,297.0,1,297.0,18,0,Other,297.0,False
15858.0,1438.85,5,287.77,15,0,Other,1438.85,False
15860.0,977.21,8,122.15125,40,0,Other,977.21,False
15861.0,3000.36,9,333.37333333333333,11,0,"High Value, Frequent, Recent",3000.36,False
15862.0,832.88,4,208.22,7,0,Other,832.88,False
15863.0,68.84,2,34.42,25,0,Other,68.84,False
15864.0,1769.7800000000002,8,221.22250000000005,21,0,Other,1769.7800000000004,False
15865.0,895.13,3,298.37666666666667,40,0,Other,895.13,False
15866.0,230.53,1,230.53,100,0,Other,230.53,False
15867.0,3797.79,16,237.361875,4,0,"High Value, Frequent, Recent",3797.79,False
15869.0,149.64,2,74.82,276,1,Other,149.64,True
15870.0,354.09000000000003,1,354.09000000000003,32,0,Other,354.09000000000003,False
15872.0,360.93,2,180.465,14,0,Other,360.93,False
15874.0,4330.67,9,481.18555555555554,62,0,Other,4330.67,False
15877.0,440.78,3,146.92666666666665,1,0,Other,440.78,False
15880.0,313.28000000000003,2,156.64,368,1,Other,313.28,True
15881.0,438.24,8,54.78,311,1,Other,438.24,True
15882.0,495.36,5,99.072,198,1,Other,495.36,True
15883.0,396.48,2,198.24,1,0,Other,396.48,False
15885.0,379.35,3,126.45,92,0,Other,379.35,False
15886.0,181.09,1,181.09,59,0,Other,181.09,False
15888.0,141.27,2,70.635,79,0,Other,141.27,False
15889.0,446.87,2,223.435,156,1,Other,446.87,True
15891.0,524.52,1,524.52,226,1,Other,524.52,True
15894.0,263.55,2,131.775,252,1,Other,263.55,True
15895.0,179.17,1,179.17,149,1,Other,179.17,True
15897.0,222.05,2,111.025,193,1,Other,222.05,True
15898.0,1384.68,6,230.78,0,0,Other,1384.68,False
15899.0,56.25,1,56.25,368,1,Other,56.25,True
15900.0,351.11,1,351.11,23,0,Other,351.11,False
15901.0,363.88,3,121.29333333333334,16,0,Other,363.88,False
15903.0,5126.34,8,640.7925,9,0,"High Value, Frequent, Recent",5126.34,False
15904.0,164.68,1,164.68,7,0,Other,164.68,False
15906.0,1521.79,8,190.22375,19,0,Other,1521.79,False
15907.0,967.45,3,322.48333333333335,3,0,Other,967.45,False
15909.0,191.94,1,191.94,173,1,Other,191.94,True
15910.0,1232.18,8,154.0225,0,0,Other,1232.18,False
15912.0,264.62,2,132.31,177,1,Other,264.62,True
15916.0,1491.24,10,149.124,15,0,Other,1491.24,False
15917.0,123.1,1,123.1,247,1,Other,123.1,True
15918.0,334.23,2,167.115,190,1,Other,334.23,True
15919.0,639.89,2,319.945,19,0,Other,639.89,False
15920.0,167.5,4,41.875,153,1,Other,167.5,True
15921.0,336.03000000000003,1,336.03000000000003,172,1,Other,336.03000000000003,True
15922.0,363.6,2,181.8,371,1,Other,363.6,True
15923.0,127.08,1,127.08,372,1,Other,127.08,True
15925.0,207.15,1,207.15,193,1,Other,207.15,True
15930.0,426.63,1,426.63,66,0,Other,426.63,False
15932.0,2461.85,11,223.80454545454543,3,0,"High Value, Frequent, Recent",2461.85,False
15933.0,1107.46,3,369.15333333333336,20,0,Other,1107.46,False
15935.0,416.86,2,208.43,238,1,Other,416.86,True
15937.0,145.35,1,145.35,63,0,Other,145.35,False
15938.0,404.58,5,80.916,111,0,Other,404.58,False
15939.0,6102.26,16,381.39125,89,0,Other,6102.26,False
15940.0,31.799999999999997,2,15.9,310,1,Other,31.8,True
15942.0,337.44,1,337.44,133,0,Other,337.44,False
15944.0,325.1,1,325.1,276,1,Other,325.1,True
15945.0,181.0,1,181.0,364,1,Other,181.0,True
15947.0,1708.24,1,1708.24,82,0,Other,1708.24,False
15948.0,955.24,2,477.62,7,0,Other,955.24,False
15949.0,364.72,2,182.36,16,0,Other,364.72,False
15950.0,1705.26,5,341.052,1,0,Other,1705.2600000000002,False
15951.0,669.57,3,223.19000000000003,0,0,Other,669.57,False
15952.0,806.57,4,201.6425,33,0,Other,806.57,False
15953.0,1634.53,10,163.453,14,0,"High Value, Frequent, Recent",1634.53,False
15955.0,4389.81,16,274.363125,23,0,Other,4389.81,False
15957.0,428.89,1,428.89,31,0,Other,428.89,False
15958.0,104.35,1,104.35,73,0,Other,104.35,False
15963.0,470.76,2,235.38,19,0,Other,470.76,False
15965.0,845.64,4,211.41,16,0,Other,845.64,False
15967.0,418.83,2,209.415,22,0,Other,418.83,False
15969.0,582.9,4,145.725,2,0,Other,582.9,False
15970.0,314.1,1,314.1,303,1,Other,314.1,True
15971.0,4199.85,12,349.9875,17,0,Other,4199.85,False
15973.0,99.77000000000002,3,33.256666666666675,235,1,Other,99.77000000000002,True
15974.0,3429.55,8,428.69375,38,0,Other,3429.55,False
15975.0,371.01,1,371.01,83,0,Other,371.01,False
15976.0,430.94,2,215.47,164,1,Other,430.94,True
15977.0,1054.73,2,527.365,16,0,Other,1054.73,False
15978.0,1098.78,1,1098.78,76,0,Other,1098.78,False
15980.0,2398.86,3,799.62,88,0,Other,2398.86,False
15981.0,3408.48,8,426.06,24,0,Other,3408.48,False
15983.0,1475.02,4,368.755,21,0,Other,1475.02,False
15984.0,2816.97,11,256.0881818181818,2,0,"High Value, Frequent, Recent",2816.97,False
15985.0,1037.42,3,345.8066666666667,122,0,Other,1037.42,False
15986.0,168.12,1,168.12,29,0,Other,168.12,False
15987.0,1451.28,7,207.32571428571427,11,0,Other,1451.28,False
15988.0,158.03,1,158.03,18,0,Other,158.03,False
15990.0,792.11,2,396.055,43,0,Other,792.11,False
15992.0,41.989999999999995,1,41.989999999999995,3,0,Other,41.989999999999995,False
15993.0,2756.82,10,275.682,8,0,"High Value, Frequent, Recent",2756.82,False
15994.0,427.07,1,427.07,54,0,Other,427.07,False
15996.0,1044.78,7,149.25428571428571,87,0,Other,1044.78,False
15998.0,3084.17,6,514.0283333333333,36,0,Other,3084.17,False
16000.0,12393.7,3,4131.233333333334,2,0,Other,12393.7,False
16003.0,2735.37,5,547.074,29,0,Other,2735.37,False
16005.0,615.39,4,153.8475,11,0,Other,615.39,False
16006.0,101.4,1,101.4,210,1,Other,101.4,True
16007.0,1701.94,4,425.485,47,0,Other,1701.94,False
16008.0,478.78,3,159.59333333333333,23,0,Other,478.78,False
16009.0,992.71,4,248.1775,21,0,Other,992.71,False
16010.0,407.5,3,135.83333333333334,245,1,Other,407.5,True
16011.0,3362.71,16,210.169375,7,0,"High Value, Frequent, Recent",3362.71,False
16012.0,1415.29,3,471.7633333333333,34,0,Other,1415.29,False
16013.0,33366.25,54,617.8935185185185,3,3,"High Value, Frequent, Recent",33366.25,False
16014.0,653.13,4,163.2825,35,0,Other,653.13,False
16015.0,690.54,4,172.635,3,0,Other,690.54,False
16016.0,1483.31,10,148.331,2,0,Other,1483.31,False
16017.0,211.88,1,211.88,46,0,Other,211.88,False
16018.0,408.9,2,204.45,38,0,Other,408.9,False
16019.0,3450.24,10,345.024,1,0,"High Value, Frequent, Recent",3450.24,False
16020.0,851.01,3,283.67,16,0,Other,851.01,False
16022.0,628.28,1,628.28,259,1,Other,628.28,True
16023.0,719.81,3,239.93666666666664,45,0,Other,719.81,False
16024.0,251.24,1,251.24,11,0,Other,251.24,False
16025.0,439.66,1,439.66,29,0,Other,439.66,False
16026.0,236.09,1,236.09,42,0,Other,236.09,False
16027.0,852.12,7,121.73142857142857,91,0,Other,852.12,False
16029.0,50992.61,76,670.9553947368421,38,3,Other,50992.61,False
16030.0,331.24,1,331.24,309,1,Other,331.24,True
16031.0,548.94,2,274.47,91,0,Other,548.94,False
16033.0,8727.61,27,323.24481481481484,5,0,"High Value, Frequent, Recent",8727.61,False
16034.0,437.7,3,145.9,195,1,Other,437.70000000000005,True
16036.0,758.92,2,379.46,86,0,Other,758.92,False
16037.0,855.02,3,285.00666666666666,269,1,Other,855.02,True
16038.0,454.33,4,113.5825,7,0,Other,454.33,False
16040.0,1313.55,3,437.85,64,0,Other,1313.5500000000002,False
16041.0,3166.4,3,1055.4666666666667,30,0,Other,3166.4,False
16042.0,1147.37,7,163.91,21,0,Other,1147.37,False
16043.0,773.99,4,193.4975,37,0,Other,773.99,False
16045.0,1340.7,4,335.175,119,0,Other,1340.7,False
16048.0,243.69000000000003,3,81.23,85,0,Other,243.69,False
16049.0,1111.79,3,370.59666666666664,39,0,Other,1111.79,False
16050.0,137.9,1,137.9,173,1,Other,137.9,True
16052.0,362.06,1,362.06,53,0,Other,362.06,False
16053.0,1511.95,2,755.975,32,0,Other,1511.95,False
16054.0,783.9,1,783.9,144,0,Other,783.9,True
16055.0,134.8,1,134.8,220,1,Other,134.8,True
16056.0,664.85,1,664.85,44,0,Other,664.85,False
16057.0,2140.2200000000003,10,214.022,3,0,"High Value, Frequent, Recent",2140.22,False
16059.0,1459.86,6,243.31000000000003,65,0,Other,1459.8600000000001,False
16061.0,-29.95,1,-29.95,268,1,Other,-29.95,True
16062.0,1153.62,4,288.405,9,0,Other,1153.62,False
16063.0,335.32,1,335.32,259,1,Other,335.32,True
16065.0,372.09,1,372.09,364,1,Other,372.09,True
16066.0,1521.87,5,304.37399999999997,16,0,Other,1521.87,False
16070.0,852.15,2,426.075,21,0,Other,852.15,False
16071.0,326.24,1,326.24,44,0,Other,326.24,False
16072.0,584.3199999999999,1,584.3199999999999,287,1,Other,584.3199999999999,True
16073.0,94.35,2,47.175,291,1,Other,94.35,True
16076.0,2173.53,11,197.5936363636364,2,0,"High Value, Frequent, Recent",2173.53,False
16078.0,79.2,1,79.2,283,1,Other,79.2,True
16079.0,1352.0,3,450.6666666666667,16,0,Other,1352.0,False
16080.0,176.6,3,58.86666666666667,81,0,Other,176.6,False
16081.0,2806.9,5,561.38,55,0,Other,2806.9,False
16083.0,1317.62,2,658.81,100,0,Other,1317.62,False
16084.0,436.18,1,436.18,298,1,Other,436.18,True
16085.0,981.51,5,196.302,22,0,Other,981.51,False
16086.0,1119.31,6,186.55166666666665,58,0,Other,1119.31,False
16091.0,315.06,2,157.53,154,1,Other,315.06,True
16092.0,779.36,5,155.872,98,0,Other,779.3600000000001,False
16093.0,17.0,1,17.0,106,0,Other,17.0,False
16094.0,1041.83,6,173.63833333333332,11,0,Other,1041.83,False
16096.0,320.62,1,320.62,263,1,Other,320.62,True
16097.0,185.05,1,185.05,239,1,Other,185.05,True
16098.0,2005.63,7,286.5185714285714,87,0,Other,2005.6299999999999,False
16099.0,731.9,3,243.96666666666667,49,0,Other,731.9,False
16101.0,1245.96,3,415.32,8,0,Other,1245.96,False
16102.0,1842.14,3,614.0466666666667,41,0,Other,1842.1400000000003,False
16103.0,1429.64,6,238.27333333333337,6,0,Other,1429.6400000000003,False
16104.0,302.36,1,302.36,61,0,Other,302.36,False
16105.0,336.96,1,336.96,248,1,Other,336.96,True
16106.0,108.38,1,108.38,65,0,Other,108.38,False
16107.0,3204.1600000000003,7,457.7371428571429,17,0,Other,3204.1600000000003,False
16108.0,816.1,2,408.05,84,0,Other,816.1,False
16109.0,611.88,2,305.94,218,1,Other,611.88,True
16110.0,1337.48,3,445.82666666666665,44,0,Other,1337.48,False
16112.0,195.74,4,48.934999999999995,142,1,Other,195.73999999999998,False
16113.0,161.38,1,161.38,182,1,Other,161.38,True
16114.0,135.75000000000003,1,135.75000000000003,170,1,Other,135.75000000000003,True
16115.0,1667.97,8,208.49625,9,0,"High Value, Frequent, Recent",1667.97,False
16116.0,592.88,2,296.44,205,1,Other,592.88,True
16117.0,232.21,1,232.21,189,1,Other,232.21,True
16119.0,423.36,2,211.68,7,0,Other,423.36,False
16120.0,1294.14,5,258.82800000000003,58,0,Other,1294.14,False
16121.0,867.11,2,433.555,56,0,Other,867.11,False
16122.0,684.4200000000001,4,171.10500000000002,72,0,Other,684.4200000000001,False
16123.0,307.78,1,307.78,51,0,Other,307.78,False
16124.0,187.15,2,93.575,315,1,Other,187.15,True
16125.0,289.35,1,289.35,366,1,Other,289.35,True
16126.0,6287.77,4,1571.9425,28,0,Other,6287.77,False
